Fecha,Adidas,Airbus,Allianz,Basf,Bayer,Beiersdorf,BMW,Brenntag,Commerzbank,Continental,Covestro,Daimler Truck,Deutsche Bank,Deutsche Borse,Deutsche Post,Deutsche Telekom,EON,Fresenius SE,Hannover Ruck,Heidelberg Materials,Henkel AG & Co. KGaA Vz,Infineon Technologies,Mercedez Benz Group,Merck KGaA,MTU Aero Engines,Muenchener Rueckversicherungs,Porsche AVG,Porsche Automobil Holding SE Vz,Qiagen,Rheinmetall,RWE AG St,SAP SE,Sartorius,Siemens AG,Siemens Energy AG,Siemens Healthineers,Symrise,Volkswagen,Vonovia,Zalando SE
2022-12-02, 124.12, 109.90, 202.45, 48.90, 54.97, 105.45, 85.44, 60.70, 7.716, 56.86, 37.51, 31.15, 10.002, 178.25, 38.995, 19.628, 9.20, 27.01, 182.60, 51.68, 68.68, 32.11, 64.26, 177.40, 201.70,, 107.65,,, 195.85, 42.02, 106.22, 371.10, 134.60, 16.19, 51.36, 108.45, 139.46, 24.22, 31.47
2022-12-01, 125.20, 110.32, 203.10, 47.955, 55.04, 105.35, 85.40, 61.00, 7.722, 57.30, 37.25, 31.35, 9.877, 178.05, 38.32, 19.638, 9.082, 26.68, 184.40, 51.72, 68.70, 32.50, 64.40, 178.45, 200.90,, 107.60,,, 190.70, 42.51, 106.46, 374.70, 133.40, 16.01, 50.88, 110.15, 139.70, 23.42, 31.05
2022-11-30, 122.86, 110.18, 204.30, 48.63, 55.47, 103.90, 86.00, 59.80, 7.954, 57.98, 38.34, 31.62, 10.074, 176.35, 38.07, 19.522, 9.126, 26.83, 179.50, 52.48, 68.30, 32.00, 65.00, 173.10, 201.10,, 109.30,,, 195.40, 41.94, 105.06, 355.00, 132.88, 16.095, 50.78, 107.80, 140.78, 23.80, 30.27
2022-11-29, 121.02, 108.74, 205.95, 49.26, 56.35, 104.55, 84.63, 60.56, 8.00, 57.62, 38.38, 31.02, 10.232, 172.20, 37.985, 19.502, 9.108, 26.44, 181.95, 52.52, 68.74, 30.99, 62.53, 173.15, 197.65,, 107.00,,, 193.70, 41.96, 103.60, 355.00, 133.28, 15.675, 50.38, 109.85, 137.98, 23.93, 29.50
2022-11-28, 121.20, 107.92, 202.90, 48.875, 55.66, 103.75, 83.73, 62.00, 7.914, 57.08, 37.01, 30.655, 10.22, 174.70, 38.205, 19.50, 9.09, 25.93, 179.25, 52.62, 68.86, 30.385, 61.67, 175.45, 198.10,, 104.85,,, 192.30, 42.42, 104.84, 369.80, 131.82, 15.62, 51.10, 109.35, 135.30, 23.94, 28.79
2022-11-25, 123.96, 113.92, 204.00, 49.69, 55.35, 104.60, 83.91, 68.60, 8.018, 56.92, 37.49, 30.965, 10.364, 172.75, 38.365, 19.794, 9.15, 25.71, 179.65, 53.00, 68.40, 31.50, 62.47, 175.55, 198.50,, 107.15,,, 197.50, 42.36, 105.58, 373.20, 131.80, 16.155, 51.76, 111.45, 136.68, 24.30, 28.85
2022-11-24, 127.14, 113.70, 205.40, 49.945, 55.81, 105.15, 84.16, 68.60, 8.132, 57.10, 38.13, 30.845, 10.256, 173.50, 38.615, 19.72, 9.07, 25.47, 180.30, 52.58, 68.38, 32.00, 62.35, 174.90, 197.75,, 108.15,,, 195.95, 41.62, 105.68, 375.50, 130.86, 16.305, 51.50, 110.75, 137.50, 24.56, 30.04
2022-11-23, 124.40, 113.32, 204.55, 49.335, 54.30, 103.75, 83.87, 66.86, 8.004, 56.28, 37.11, 30.405, 10.20, 173.70, 37.87, 19.584, 8.988, 25.11, 178.80, 51.92, 67.56, 31.53, 62.22, 172.25, 197.75,, 107.90,,, 194.90, 41.05, 105.34, 366.10, 130.36, 15.635, 50.56, 109.95, 137.88, 23.24, 28.97
2022-11-22, 123.26, 114.06, 204.65, 49.555, 54.69, 102.50, 84.04, 66.84, 8.038, 56.56, 36.64, 30.455, 10.13, 171.80, 38.235, 19.604, 9.082, 24.80, 179.40, 51.90, 67.84, 31.80, 62.34, 172.40, 197.75,, 111.70,,, 198.70, 41.49, 106.06, 368.90, 131.18, 15.185, 51.80, 108.00, 140.48, 23.46, 28.71
2022-11-21, 124.10, 114.20, 203.95, 48.765, 54.47, 103.20, 83.50, 64.80, 8.158, 56.16, 35.00, 30.25, 10.168, 170.15, 38.085, 19.55, 9.086, 24.34, 178.60, 51.48, 67.14, 31.705, 61.86, 175.85, 194.45,, 109.95,,, 187.90, 40.98, 106.38, 372.80, 129.54, 14.735, 51.72, 108.25, 140.12, 23.88, 29.44
2022-11-18, 129.36, 114.50, 203.85, 49.66, 53.72, 102.75, 84.03, 65.34, 8.09, 56.52, 36.11, 30.00, 10.194, 170.75, 38.73, 19.298, 9.09, 24.40, 176.75, 51.52, 67.10, 32.20, 62.11, 176.30, 192.50,, 107.30,,, 180.40, 41.14, 104.80, 377.30, 132.20, 14.845, 52.44, 111.40, 141.68, 24.43, 30.11
2022-11-17, 129.50, 112.86, 202.35, 49.04, 52.75, 102.30, 82.27, 65.60, 8.046, 55.60, 35.51, 29.345, 10.14, 169.80, 38.39, 18.952, 8.912, 23.98, 176.50, 50.52, 66.90, 31.965, 60.29, 176.50, 187.90,, 106.40,,, 176.90, 40.71, 107.54, 376.80, 129.82, 14.48, 51.44, 110.75, 139.18, 24.10, 31.07
2022-11-16, 130.04, 114.50, 201.50, 49.655, 52.91, 100.90, 82.70, 65.80, 8.006, 58.36, 35.72, 29.01, 10.106, 169.40, 38.365, 19.06, 8.926, 23.94, 176.30, 51.26, 66.56, 31.945, 61.33, 181.45, 179.15,, 105.15,,, 181.25, 39.98, 106.54, 384.00, 121.14, 14.695, 51.78, 109.85, 138.16, 24.44, 32.12
2022-11-15, 130.26, 113.56, 198.64, 49.805, 52.85, 98.58, 84.47, 67.68, 8.01, 59.94, 36.60, 28.505, 10.15, 165.85, 38.55, 18.892, 8.908, 23.87, 175.10, 52.76, 66.56, 31.975, 64.43, 180.10, 178.25,, 104.00,,, 183.45, 39.15, 105.22, 396.00, 121.70, 14.46, 51.66, 107.55, 142.00, 24.50, 33.21
2022-11-14, 132.02, 113.16, 202.65, 51.20, 51.67, 98.58, 84.70, 68.50, 7.86, 62.02, 37.25, 28.325, 10.212, 161.50, 39.49, 18.98, 8.926, 24.34, 174.50, 52.42, 67.24, 31.475, 64.66, 183.25, 176.45,, 101.20,,, 175.80, 39.10, 104.78, 413.70, 123.02, 14.33, 51.64, 110.80, 142.50, 25.05, 34.30
2022-11-11, 137.00, 113.20, 200.85, 50.64, 50.46, 99.10, 84.50, 67.66, 7.686, 61.70, 37.57, 28.565, 10.282, 162.25, 39.535, 18.918, 8.806, 23.85, 174.35, 52.20, 66.24, 29.475, 65.20, 176.05, 180.80,, 100.55,,, 165.00, 40.08, 106.40, 418.90, 123.48, 14.335, 50.28, 111.20, 144.08, 25.41, 33.22
2022-11-10, 127.90, 113.70, 198.12, 48.73, 51.72, 100.00, 82.66, 64.80, 7.75, 59.62, 35.60, 28.655, 9.961, 163.50, 38.13, 19.496, 8.836, 24.06, 171.50, 50.50, 65.64, 29.65, 62.91, 176.70, 179.80,, 102.05,,, 166.50, 40.60, 104.20, 393.10, 120.70, 14.03, 51.16, 107.90, 138.96, 24.49, 29.32
2022-11-09, 123.98, 113.06, 188.90, 47.195, 50.14, 97.28, 79.90, 65.54, 7.698, 55.90, 35.38, 27.84, 9.676, 162.80, 35.62, 19.734, 8.674, 23.27, 170.20, 48.73, 64.94, 27.495, 60.06, 171.00, 179.10,, 100.10,,, 159.60, 39.46, 97.77, 371.00, 114.80, 12.92, 48.44, 101.05, 134.10, 23.03, 25.96
2022-11-08, 120.24, 112.56, 187.90, 48.00, 51.97, 97.18, 80.79, 63.82, 8.25, 56.20, 36.81, 27.98, 9.788, 161.65, 36.07, 19.602, 8.714, 23.35, 168.05, 49.03, 63.84, 27.805, 60.67, 169.10, 181.15,, 99.42,,, 156.85, 38.79, 98.37, 364.40, 116.36, 12.99, 46.64, 101.70, 136.18, 22.61, 26.61
2022-11-07, 115.82, 113.96, 188.12, 47.695, 54.47, 96.80, 80.68, 63.10, 8.358, 54.88, 36.46, 27.74, 9.808, 161.10, 35.84, 19.648, 8.606, 23.39, 168.05, 48.20, 63.06, 26.33, 59.89, 164.50, 183.05,, 100.00,,, 158.90, 38.64, 97.14, 341.00, 114.48, 12.54, 46.35, 100.15, 137.08, 22.30, 25.60
2022-11-04, 114.48, 113.76, 187.46, 46.81, 53.44, 94.74, 79.50, 63.18, 8.26, 53.20, 35.32, 27.42, 9.705, 159.15, 35.505, 19.578, 8.698, 23.04, 165.25, 48.50, 62.88, 25.685, 59.76, 163.95, 183.55,, 100.50,,, 154.45, 39.25, 96.34, 336.90, 112.60, 12.255, 45.65, 101.95, 132.48, 22.65, 25.09
2022-11-03, 94.25, 110.84, 185.50, 44.695, 53.01, 93.76, 76.60, 61.22, 8.114, 49.09, 32.99, 26.96, 9.631, 160.00, 34.535, 19.498, 8.536, 22.62, 165.25, 46.41, 61.68, 24.42, 57.10, 163.10, 179.95,, 99.58,,, 161.05, 39.05, 94.90, 330.10, 108.00, 11.955, 44.70, 98.24, 128.42, 21.17, 24.67
2022-11-02, 96.66, 109.46, 183.76, 44.895, 53.42, 94.22, 79.77, 61.94, 8.12, 52.28, 33.72, 27.05, 9.763, 162.65, 35.18, 19.512, 8.524, 23.00, 164.65, 46.23, 63.10, 24.505, 57.83, 166.10, 179.40,, 102.20,,, 163.45, 39.02, 94.80, 339.50, 109.56, 12.00, 46.63, 102.00, 130.00, 21.58, 23.10
2022-11-01, 99.36, 112.32, 185.04, 45.67, 53.98, 95.60, 80.57, 61.62, 8.24, 53.64, 34.01, 27.625, 9.727, 162.75, 36.045, 19.328, 8.568, 23.35, 165.05, 47.64, 63.40, 25.10, 59.25, 163.50, 182.85,, 105.30,,, 165.55, 39.29, 97.00, 358.30, 112.54, 12.18, 47.25, 102.10, 132.08, 23.03, 24.37
2022-10-31, 99.39, 109.32, 182.74, 45.495, 53.30, 97.14, 79.53, 61.26, 8.088, 52.84, 34.32, 27.10, 9.664, 164.20, 36.09, 19.168, 8.512, 23.35, 164.80, 46.77, 63.76, 24.715, 58.70, 166.00, 181.40,, 103.95,,, 165.00, 39.06, 97.53, 358.40, 110.82, 11.845, 46.65, 103.80, 129.78, 22.47, 23.44
2022-10-28, 100.42, 110.72, 182.34, 45.90, 52.94, 96.82, 79.99, 61.36, 8.298, 52.48, 35.05, 27.125, 9.835, 166.85, 35.795, 19.298, 8.338, 22.30, 165.95, 46.72, 63.76, 25.295, 58.60, 169.35, 185.00,, 100.55,,, 168.05, 38.98, 97.98, 355.90, 112.40, 11.775, 46.83, 104.60, 128.92, 22.16, 24.50
2022-10-27, 99.86, 105.68, 180.20, 45.975, 52.15, 99.00, 79.80, 61.14, 8.30, 52.76, 35.08, 27.015, 9.762, 163.80, 36.395, 18.652, 8.372, 22.99, 163.50, 46.34, 62.98, 25.105, 58.88, 169.60, 177.00,, 99.26,,, 168.90, 38.89, 97.45, 353.00, 112.10, 11.71, 46.50, 103.75, 131.28, 23.06, 25.20
2022-10-26, 100.82, 105.58, 177.76, 45.38, 51.69, 100.45, 79.00, 61.52, 8.204, 51.90, 34.94, 26.70, 9.327, 165.35, 36.105, 18.564, 8.272, 22.98, 164.60, 45.62, 62.38, 25.79, 58.79, 170.80, 173.85,, 99.68,,, 167.45, 38.69, 97.39, 358.00, 112.28, 11.61, 46.40, 105.50, 131.22, 22.23, 25.50
2022-10-25, 100.68, 104.36, 177.62, 46.095, 50.89, 100.75, 77.35, 60.22, 8.20, 51.92, 34.30, 26.23, 9.36, 163.05, 35.405, 18.528, 8.296, 22.20, 160.95, 44.15, 62.56, 25.915, 58.61, 167.50, 175.85,, 98.28,,, 164.95, 39.06, 96.35, 353.30, 111.16, 11.27, 45.80, 100.90, 130.72, 22.25, 24.03
2022-10-24, 104.22, 102.68, 177.00, 46.54, 51.19, 99.72, 78.00, 60.40, 8.18, 51.98, 35.86, 25.805, 9.20, 161.35, 34.835, 18.254, 8.172, 21.75, 160.50, 43.98, 62.52, 25.59, 58.48, 163.45, 175.40,, 95.82,,, 159.35, 38.40, 91.80, 337.00, 110.16, 11.28, 46.82, 100.20, 131.22, 21.41, 22.62
2022-10-21, 104.40, 101.68, 174.00, 46.305, 49.955, 98.90, 77.60, 58.80, 8.09, 50.16, 35.98, 25.425, 9.039, 160.50, 34.32, 18.078, 7.996, 21.81, 159.00, 43.16, 62.66, 25.31, 57.54, 159.90, 171.20,, 96.38,,, 156.70, 37.11, 91.75, 328.10, 107.08, 11.055, 46.20, 97.52, 130.34, 21.06, 22.98
2022-10-20, 109.70, 101.30, 172.22, 45.03, 49.665, 100.25, 77.93, 58.60, 7.91, 51.06, 35.78, 25.365, 8.856, 156.80, 34.545, 18.082, 8.006, 21.92, 154.65, 43.96, 63.50, 25.00, 56.80, 162.55, 172.60,, 93.58,,, 157.95, 37.63, 88.96, 326.10, 107.00, 11.03, 46.71, 99.62, 129.76, 21.14, 23.47
2022-10-19, 115.68, 101.16, 172.48, 45.065, 49.735, 100.65, 77.12, 58.56, 7.916, 49.43, 34.98, 26.00, 8.844, 165.80, 34.385, 18.30, 8.026, 21.77, 155.00, 43.89, 63.18, 24.67, 57.55, 163.35, 173.85,, 93.42,,, 149.90, 37.83, 88.59, 318.70, 107.92, 11.265, 44.76, 98.22, 130.46, 20.74, 23.19
2022-10-18, 119.40, 100.58, 171.10, 44.635, 49.995, 99.70, 77.83, 58.38, 7.924, 50.16, 34.68, 25.98, 8.85, 165.90, 34.60, 18.042, 8.108, 20.80, 156.50, 43.63, 63.78, 25.02, 57.45, 172.35, 170.00,, 92.08,,, 153.90, 38.85, 90.69, 389.60, 108.74, 11.46, 45.10, 98.82, 131.44, 21.26, 23.59
2022-10-17, 117.72, 99.05, 170.98, 43.995, 50.29, 99.68, 76.39, 57.50, 7.738, 50.22, 34.02, 25.85, 8.583, 163.50, 33.765, 18.02, 8.066, 20.57, 157.50, 41.97, 62.62, 24.525, 55.49, 169.90, 166.90,, 90.58,,, 151.85, 38.94, 88.68, 377.00, 107.02, 11.20, 44.38, 98.42, 128.40, 21.49, 23.27
2022-10-14, 113.82, 96.54, 167.44, 43.05, 48.99, 100.65, 74.81, 56.28, 7.59, 48.63, 33.55, 25.335, 8.541, 159.95, 33.10, 17.788, 7.874, 19.825, 153.95, 41.32, 62.10, 23.66, 53.74, 168.85, 166.70,, 87.52,,, 145.50, 38.47, 87.74, 382.60, 104.50, 10.89, 43.50, 96.84, 124.30, 20.13, 22.18
2022-10-13, 114.76, 98.00, 168.18, 43.325, 50.09, 98.80, 74.35, 55.50, 7.626, 48.50, 34.00, 25.22, 8.428, 163.85, 33.225, 17.642, 7.692, 20.53, 152.05, 40.78, 60.84, 24.245, 54.08, 165.15, 164.60,, 87.42,,, 148.90, 38.40, 86.76, 368.00, 106.28, 10.965, 43.35, 94.30, 125.38, 19.105, 22.66
2022-10-12, 112.78, 93.30, 164.08, 42.00, 49.02, 101.05, 73.05, 55.94, 7.25, 46.74, 32.95, 25.025, 7.856, 162.70, 32.62, 17.72, 7.412, 20.10, 152.95, 40.32, 61.36, 23.40, 52.90, 164.15, 160.40,, 86.90,,, 148.15, 37.05, 84.97, 362.40, 102.68, 10.34, 42.75, 98.98, 123.62, 19.33, 21.35
2022-10-11, 114.86, 93.85, 163.80, 41.485, 48.57, 100.90, 72.54, 57.98, 7.17, 47.35, 31.76, 24.85, 7.736, 166.70, 32.455, 17.69, 7.60, 20.67, 151.75, 41.22, 61.98, 23.16, 52.24, 165.15, 162.05,, 83.64,,, 149.20, 36.98, 86.44, 362.30, 103.32, 10.69, 45.09, 94.76, 123.00, 20.31, 21.40
2022-10-10, 114.10, 93.04, 165.02, 43.16, 48.02, 100.15, 72.70, 63.02, 7.378, 48.28, 33.08, 24.59, 7.973, 166.20, 32.375, 17.698, 7.804, 20.50, 153.15, 43.24, 61.76, 23.98, 52.59, 164.60, 159.25,, 87.64,,, 149.35, 37.60, 86.55, 380.90, 104.00, 11.055, 45.59, 99.82, 125.48, 20.21, 20.67
2022-10-07, 115.70, 92.40, 164.54, 40.75, 47.565, 101.45, 71.50, 63.66, 7.344, 48.42, 30.68, 24.235, 7.853, 167.60, 30.91, 17.566, 7.748, 20.88, 154.40, 40.50, 60.92, 24.50, 52.60, 170.05, 157.35,, 91.94,,, 155.70, 38.89, 86.73, 394.20, 103.36, 10.82, 45.32, 100.35, 130.14, 20.60, 20.61
2022-10-06, 120.36, 93.11, 164.70, 41.205, 47.90, 101.45, 72.12, 65.20, 7.316, 46.74, 31.43, 24.47, 7.855, 170.55, 31.965, 17.696, 7.83, 21.66, 157.55, 41.66, 61.48, 25.60, 53.96, 175.65, 161.15,, 91.46,,, 151.80, 39.00, 88.00, 402.60, 104.86, 11.345, 45.49, 102.00, 132.86, 21.34, 21.77
2022-10-05, 123.58, 93.47, 167.40, 42.05, 49.025, 101.30, 71.79, 65.52, 7.412, 46.03, 31.62, 24.475, 7.941, 173.60, 32.35, 18.13, 8.116, 21.81, 159.20, 42.15, 61.82, 25.885, 53.50, 174.75, 160.25,, 88.36,,, 154.05, 40.50, 87.99, 391.00, 105.20, 11.70, 45.55, 102.90, 130.72, 21.74, 21.30
2022-10-04, 125.52, 94.59, 167.98, 42.195, 48.765, 100.25, 72.94, 64.88, 7.66, 48.00, 31.89, 24.725, 8.092, 171.70, 32.685, 18.174, 8.254, 22.52, 159.05, 42.96, 62.56, 24.335, 54.55, 173.35, 159.60,, 86.30,,, 155.20, 39.78, 87.85, 398.10, 106.12, 12.195, 46.37, 102.25, 131.70, 22.75, 22.00
2022-10-03, 119.38, 89.30, 162.48, 40.90, 47.99, 98.12, 70.75, 61.76, 7.364, 46.94, 30.41, 23.88, 7.626, 166.95, 31.56, 17.82, 8.106, 21.86, 153.20, 41.20, 61.04, 23.18, 53.15, 168.55, 152.25,, 81.78,,, 158.35, 38.55, 84.56, 377.30, 100.48, 11.61, 44.99, 99.50, 127.00, 22.80, 20.40
2022-09-30, 118.00, 88.09, 160.78, 39.40, 47.485, 100.60, 69.71, 60.98, 7.274, 44.97, 29.05, 23.305, 7.515, 167.45, 30.805, 17.474, 7.86, 21.87, 154.40, 40.33, 60.98, 22.515, 52.08, 164.30, 153.05,, 82.48,,, 157.75, 37.31, 83.16, 344.90, 100.88, 11.365, 44.44, 99.06, 126.38, 22.11, 20.08
2022-09-29, 124.48, 87.20, 159.04, 38.99, 47.265, 100.15, 69.00, 61.80, 7.15, 45.00, 28.79, 22.615, 7.568, 168.40, 30.50, 17.582, 7.806, 21.43, 153.65, 39.34, 60.58, 22.30, 52.60, 163.25, 152.95,, 82.50,,, 163.10, 37.67, 81.70, 344.70, 97.39, 11.30, 42.22, 97.34, 128.68, 21.16, 19.325
2022-09-28, 131.96, 89.99, 162.44, 39.995, 48.365, 100.85, 72.24, 61.90, 7.334, 47.60, 29.41, 23.69, 7.874, 166.00, 31.09, 17.942, 7.992, 21.49, 148.00, 41.11, 60.68, 23.46, 54.66, 162.50, 154.90,,,,, 160.65, 39.08, 83.55, 359.30, 100.18, 11.865, 42.08, 99.92, 140.66, 22.14, 20.86
2022-09-27, 126.80, 89.58, 163.30, 39.305, 48.195, 101.50, 71.29, 62.24, 7.30, 48.41, 29.41, 23.75, 8.07, 166.00, 30.25, 17.816, 7.86, 21.44, 147.50, 40.68, 61.48, 23.07, 54.35, 157.90, 155.00,,,,, 158.25, 37.87, 81.88, 350.40, 97.14, 11.865, 40.94, 101.25, 137.30, 21.12, 19.91
2022-09-26, 128.70, 91.24, 166.64, 39.92, 48.305, 100.75, 71.92, 63.06, 7.722, 48.13, 29.74, 24.275, 8.439, 166.00, 30.075, 17.848, 8.042, 22.07, 152.35, 41.04, 61.00, 23.03, 54.80, 158.50, 155.60,,,,, 161.65, 38.61, 83.00, 356.10, 98.40, 11.945, 41.50, 101.30, 138.78, 21.60, 19.805
2022-09-23, 131.56, 91.50, 168.96, 39.92, 49.90, 99.64, 71.56, 62.42, 7.822, 48.79, 29.00, 24.03, 8.591, 166.00, 30.175, 18.318, 8.206, 21.93, 154.30, 40.57, 61.06, 22.84, 53.99, 160.15, 154.75,,,,, 154.75, 39.91, 80.81, 354.70, 98.53, 11.59, 41.45, 100.95, 140.48, 22.10, 19.585
2022-09-22, 134.06, 92.21, 173.44, 41.245, 51.82, 98.88, 74.80, 64.52, 8.174, 54.02, 29.89, 24.795, 8.957, 167.80, 31.56, 18.612, 8.406, 22.84, 158.10, 41.80, 61.20, 23.725, 56.21, 162.15, 157.65,,,,, 162.60, 40.64, 82.99, 354.30, 99.30, 12.065, 41.81, 99.30, 148.46, 22.30, 20.23
2022-09-21, 135.00, 93.69, 172.28, 41.60, 52.03, 102.65, 74.50, 65.42, 8.002, 54.52, 30.02, 24.86, 8.731, 169.00, 32.61, 18.674, 8.408, 23.42, 158.95, 43.41, 61.80, 24.885, 57.24, 165.20, 156.95,,,,, 165.00, 41.09, 84.42, 380.10, 100.28, 12.31, 43.36, 101.50, 147.08, 23.44, 21.44
2022-09-20, 135.66, 91.89, 171.38, 41.60, 51.94, 103.10, 75.01, 66.16, 8.024, 56.38, 29.89, 24.815, 8.847, 169.30, 33.10, 18.718, 8.20, 23.90, 156.85, 43.23, 61.62, 24.305, 56.44, 166.10, 153.30,,,,, 150.25, 40.12, 83.45, 365.70, 98.51, 12.13, 43.97, 99.04, 146.68, 23.13, 21.09
2022-09-19, 137.38, 93.80, 175.30, 42.375, 52.40, 101.95, 74.85, 65.40, 8.014, 56.46, 30.24, 25.29, 9.10, 171.30, 33.705, 19.028, 8.58, 24.86, 159.75, 44.90, 61.88, 24.50, 57.50, 167.25, 158.35,,,,, 149.05, 40.84, 83.58, 379.10, 100.82, 12.20, 44.90, 99.78, 147.98, 24.03, 21.45
2022-09-16, 134.70, 91.73, 174.54, 41.475, 52.60, 103.10, 74.14, 66.38, 7.888, 56.40, 29.44, 24.725, 9.008, 170.70, 33.60, 18.802, 8.60, 25.41, 160.90, 45.60, 62.22, 24.03, 56.88, 166.20, 155.80,,,,, 143.60, 40.55, 83.87, 389.40, 100.36, 12.34, 45.07, 98.84, 145.52, 24.34, 21.77
2022-09-15, 137.28, 95.01, 173.68, 42.275, 53.15, 103.95, 74.64, 67.92, 7.986, 55.50, 29.79, 25.565, 9.188, 172.95, 35.845, 19.062, 8.708, 25.35, 161.10, 46.12, 62.22, 24.425, 57.72, 173.00, 161.00,,,,, 145.50, 40.83, 85.14, 417.80, 102.32, 13.12, 46.82, 100.55, 149.54, 24.31, 21.98
2022-09-14, 141.96, 95.13, 172.66, 42.75, 53.96, 103.70, 74.79, 68.82, 7.79, 56.38, 30.58, 25.53, 9.019, 172.90, 36.225, 19.09, 8.96, 25.30, 160.85, 45.91, 62.84, 24.49, 57.86, 174.20, 164.70,,,,, 148.15, 41.37, 86.22, 432.60, 102.50, 13.645, 47.50, 101.45, 150.60, 24.79, 21.76
2022-09-13, 144.20, 97.00, 173.00, 43.50, 54.05, 104.55, 74.50, 69.50, 7.386, 57.50, 31.45, 25.925, 8.965, 172.35, 36.665, 19.222, 9.15, 25.81, 162.80, 46.85, 63.12, 24.82, 57.28, 176.50, 167.00,,,,, 151.85, 42.74, 86.81, 425.00, 103.26, 13.68, 48.30, 104.90, 148.90, 25.35, 22.10
2022-09-12, 148.54, 99.84, 176.80, 44.81, 54.10, 104.60, 75.89, 69.96, 7.826, 59.24, 32.45, 26.485, 9.22, 170.90, 37.75, 19.408, 9.16, 26.40, 163.05, 48.69, 63.10, 25.78, 58.95, 176.15, 175.10,,,,, 158.35, 41.60, 87.85, 436.40, 107.94, 14.405, 49.84, 105.65, 153.00, 26.87, 24.13
2022-09-09, 146.38, 96.00, 168.00, 43.33, 53.13, 100.60, 73.67, 66.38, 7.506, 57.52, 31.78, 25.13, 8.947, 169.80, 36.355, 19.572, 9.052, 25.59, 157.80, 46.86, 62.34, 25.325, 56.46, 174.00, 170.75,,,,, 154.80, 41.62, 86.44, 434.10, 104.92, 14.01, 49.80, 105.05, 146.76, 26.18, 22.97
2022-09-08, 142.08, 95.95, 167.84, 42.40, 51.64, 99.70, 72.25, 67.12, 7.17, 55.60, 30.84, 24.665, 8.621, 169.05, 35.305, 18.77, 8.862, 24.38, 155.60, 45.25, 61.32, 24.645, 54.99, 171.15, 172.10,,,,, 152.70, 40.99, 85.61, 428.80, 101.98, 13.80, 49.33, 102.80, 146.20, 25.75, 22.26
2022-09-07, 143.60, 96.76, 168.14, 43.00, 51.06, 101.45, 73.92, 66.68, 6.912, 56.88, 30.85, 24.99, 8.27, 167.80, 35.995, 18.958, 8.994, 24.93, 152.90, 45.97, 62.06, 24.62, 56.02, 171.05, 170.50,,,,, 152.40, 41.20, 85.89, 423.00, 104.28, 13.76, 49.41, 104.40, 149.52, 26.65, 22.85
2022-09-06, 143.82, 97.59, 168.60, 42.00, 50.95, 101.85, 72.86, 66.82, 7.05, 56.24, 30.04, 24.885, 8.312, 167.20, 35.625, 18.89, 8.892, 25.16, 151.25, 45.61, 62.68, 24.265, 55.06, 172.80, 170.75,,,,, 156.15, 38.09, 85.32, 423.10, 103.36, 13.50, 49.35, 103.60, 148.48, 26.55, 22.75
2022-09-05, 145.90, 97.00, 168.86, 41.60, 51.92, 99.66, 72.62, 65.80, 6.732, 55.28, 29.89, 24.795, 8.245, 167.95, 35.61, 18.90, 8.942, 24.50, 150.70, 45.46, 61.00, 24.225, 53.86, 170.35, 170.95,,,,, 156.00, 38.99, 84.46, 419.00, 102.02, 14.13, 49.14, 102.15, 144.76, 26.17, 22.47
2022-09-02, 144.80, 98.99, 168.94, 41.71, 51.21, 100.15, 73.92, 66.10, 6.76, 56.00, 30.16, 25.07, 8.309, 167.65, 35.46, 18.722, 8.692, 24.20, 150.80, 46.13, 62.50, 24.00, 56.09, 168.80, 170.50,,,,, 148.00, 38.19, 84.27, 413.80, 101.04, 14.005, 49.08, 102.50, 144.50, 26.46, 22.48
2022-09-01, 147.32, 96.23, 168.28, 41.815, 51.24, 99.42, 73.35, 64.36, 6.584, 56.86, 29.36, 25.145, 8.117, 166.10, 35.85, 18.594, 8.598, 24.44, 146.95, 44.24, 63.38, 23.92, 55.77, 169.85, 170.60,,,,, 148.80, 38.46, 83.48, 406.20, 100.40, 14.17, 48.48, 102.10, 140.18, 26.27, 22.48
2022-08-31, 148.00, 97.99, 168.88, 42.25, 52.48, 99.80, 73.50, 66.16, 6.648, 57.52, 30.06, 25.865, 8.327, 167.30, 36.655, 18.802, 8.538, 24.74, 147.25, 45.25, 64.84, 24.35, 56.05, 171.60, 175.65,,,,, 156.80, 38.13, 85.07, 417.00, 102.38, 14.81, 48.80, 105.40, 143.08, 27.25, 23.16
2022-08-30, 150.70, 101.10, 170.34, 41.995, 51.84, 101.10, 73.60, 66.60, 6.484, 58.02, 30.03, 25.865, 8.353, 169.90, 36.87, 18.844, 8.614, 24.53, 145.55, 45.57, 66.30, 24.74, 56.91, 171.30, 181.00,,,,, 158.95, 38.86, 84.31, 421.80, 103.26, 15.28, 49.22, 104.70, 145.86, 27.02, 23.63
2022-08-29, 149.48, 100.60, 170.66, 42.39, 51.37, 103.50, 73.59, 66.02, 6.41, 58.20, 30.39, 25.58, 8.226, 170.05, 36.47, 18.782, 8.608, 24.72, 145.80, 43.91, 64.94, 24.14, 56.04, 172.10, 180.65,,,,, 162.30, 40.19, 85.09, 423.00, 102.92, 15.275, 48.27, 106.25, 142.78, 26.52, 23.32
